timestamp,layer,percentile,stat,value
1765443121.6628458,18,0.95,p9500,0.023632049560546875
1765443121.6628458,18,0.99,p9900,0.0882415771484375
1765443121.6628458,18,0.999,p9990,0.2716999053955078
1765443121.6628458,18,0.9999,p9999,0.7323074340820312
1765443121.6628458,18,,max,30.1796875
1765443121.6628458,19,0.9,p9000,0.01348876953125
1765443121.6628458,19,0.95,p9500,0.025432586669921875
1765443121.6628458,19,0.99,p9900,0.0912017822265625
1765443121.6628458,19,0.999,p9990,0.29300689697265625
1765443121.6628458,19,0.9999,p9999,1.48394775390625
1765443121.6628458,19,,max,15.91796875
1765443121.6628458,20,0.9,p9000,0.0143280029296875
1765443121.6628458,20,0.95,p9500,0.026744842529296875
1765443121.6628458,20,0.99,p9900,0.09431648254394531
1765443121.6628458,20,0.999,p9990,0.28719520568847656
1765443121.6628458,20,0.9999,p9999,0.7581405639648438
1765443121.6628458,20,,max,7.5361328125
1765443121.6628458,21,0.9,p9000,0.01531219482421875
1765443121.6628458,21,0.95,p9500,0.028463363647460938
1765443121.6628458,21,0.99,p9900,0.0970458984375
1765443121.6628458,21,0.999,p9990,0.2885932922363281
1765443121.6628458,21,0.9999,p9999,0.81512451171875
1765443121.6628458,21,,max,11.443359375
1765443121.6628458,22,0.9,p9000,0.015848159790039062
1765443121.6628458,22,0.95,p9500,0.02878570556640625
1765443121.6628458,22,0.99,p9900,0.09765815734863281
1765443121.6628458,22,0.999,p9990,0.2969627380371094
1765443121.6628458,22,0.9999,p9999,0.810302734375
1765443121.6628458,22,,max,12.076171875
1765443121.6628458,23,0.9,p9000,0.015882492065429688
1765443121.6628458,23,0.95,p9500,0.028621673583984375
1765443121.6628458,23,0.99,p9900,0.0991973876953125
1765443121.6628458,23,0.999,p9990,0.3274269104003906
1765443121.6628458,23,0.9999,p9999,0.8569107055664062
1765443121.6628458,23,,max,12.2734375
1765443121.6628458,24,0.9,p9000,0.015960693359375
1765443121.6628458,24,0.95,p9500,0.029109954833984375
1765443121.6628458,24,0.99,p9900,0.100189208984375
1765443121.6628458,24,0.999,p9990,0.30477333068847656
1765443121.6628458,24,0.9999,p9999,0.827972412109375
1765443121.6628458,24,,max,12.857421875
1765443121.6628458,25,0.9,p9000,0.017910003662109375
1765443121.6628458,25,0.95,p9500,0.0332794189453125
1765443121.6628458,25,0.99,p9900,0.1144561767578125
1765443121.6628458,25,0.999,p9990,0.3521156311035156
1765443121.6628458,25,0.9999,p9999,0.9264602661132812
1765443121.6628458,25,,max,15.43359375
1765443121.6628458,26,0.9,p9000,0.02057647705078125
1765443121.6628458,26,0.95,p9500,0.03844451904296875
1765443121.6628458,26,0.99,p9900,0.1299896240234375
1765443121.6628458,26,0.999,p9990,0.3737068176269531
1765443121.6628458,26,0.9999,p9999,0.89013671875
1765443121.6628458,26,,max,12.5439453125
1765443121.6628458,27,0.9,p9000,0.023281097412109375
1765443121.6628458,27,0.95,p9500,0.04496002197265625
1765443121.6628458,27,0.99,p9900,0.16107177734375
1765443121.6628458,27,0.999,p9990,0.47519683837890625
1765443121.6628458,27,0.9999,p9999,1.3809661865234375
1765443121.6628458,27,,max,15.421875
1765443121.6628458,28,0.9,p9000,0.027690887451171875
1765443121.6628458,28,0.95,p9500,0.0552520751953125
1765443121.6628458,28,0.99,p9900,0.21033096313476562
1765443121.6628458,28,0.999,p9990,0.5872573852539062
1765443121.6628458,28,0.9999,p9999,1.1537094116210938
1765443121.6628458,28,,max,14.388671875
1765443121.6628458,29,0.9,p9000,0.03441619873046875
1765443121.6628458,29,0.95,p9500,0.07097625732421875
1765443121.6628458,29,0.99,p9900,0.31751251220703125
1765443121.6628458,29,0.999,p9990,0.7412872314453125
1765443121.6628458,29,0.9999,p9999,1.857147216796875
1765443121.6628458,29,,max,38.6328125
1765443121.6628458,30,0.9,p9000,0.0645751953125
1765443121.6628458,30,0.95,p9500,0.1375274658203125
1765443121.6628458,30,0.99,p9900,0.54107666015625
1765443121.6628458,30,0.999,p9990,1.508514404296875
1765443121.6628458,30,0.9999,p9999,25.302734375
1765443121.6628458,30,,max,3144.25
1765443121.6628458,31,0.9,p9000,0.46392822265625
1765443121.6628458,31,0.95,p9500,0.80450439453125
1765443121.6628458,31,0.99,p9900,2.79986572265625
1765443121.6628458,31,0.999,p9990,10.29498291015625
1765443121.6628458,31,0.9999,p9999,22.66455078125
1765443121.6628458,31,,max,72.3125
1765443388.6181366,0,0.9,p9000,0.0032711029052734375
1765443388.6181366,0,0.95,p9500,0.0050411224365234375
1765443388.6181366,0,0.99,p9900,0.0164947509765625
1765443388.6181366,0,0.999,p9990,0.13887405395507812
1765443388.6181366,0,0.9999,p9999,1.2924346923828125
1765443388.6181366,0,,max,2.203125
1765443388.6181366,1,0.9,p9000,0.016000747680664062
1765443388.6181366,1,0.95,p9500,0.02507781982421875
1765443388.6181366,1,0.99,p9900,0.07008552551269531
1765443388.6181366,1,0.999,p9990,0.4126625061035156
1765443388.6181366,1,0.9999,p9999,69.94580078125
1765443388.6181366,1,,max,1493.5
1765443388.6181366,2,0.9,p9000,0.0024805068969726562
1765443388.6181366,2,0.95,p9500,0.004242420196533203
1765443388.6181366,2,0.99,p9900,0.015254974365234375
1765443388.6181366,2,0.999,p9990,0.07488441467285156
1765443388.6181366,2,0.9999,p9999,0.3373260498046875
1765443388.6181366,2,,max,4.625
1765443388.6181366,3,0.9,p9000,0.0044765472412109375
1765443388.6181366,3,0.95,p9500,0.0074672698974609375
1765443388.6181366,3,0.99,p9900,0.01976776123046875
1765443388.6181366,3,0.999,p9990,0.05282163619995117
1765443388.6181366,3,0.9999,p9999,0.12866973876953125
1765443388.6181366,3,,max,1.989501953125
1765443388.6181366,4,0.9,p9000,0.0095672607421875
1765443388.6181366,4,0.95,p9500,0.01548004150390625
1765443388.6181366,4,0.99,p9900,0.0401763916015625
1765443388.6181366,4,0.999,p9990,0.11359596252441406
1765443388.6181366,4,0.9999,p9999,5.4801025390625
1765443388.6181366,4,,max,11.4375
1765443388.6181366,5,0.9,p9000,0.00914764404296875
1765443388.6181366,5,0.95,p9500,0.013639450073242188
1765443388.6181366,5,0.99,p9900,0.03050994873046875
1765443388.6181366,5,0.999,p9990,0.07608699798583984
1765443388.6181366,5,0.9999,p9999,0.17468833923339844
1765443388.6181366,5,,max,3.28369140625
1765443388.6181366,6,0.9,p9000,0.008710861206054688
1765443388.6181366,6,0.95,p9500,0.01313018798828125
1765443388.6181366,6,0.99,p9900,0.033824920654296875
1765443388.6181366,6,0.999,p9990,0.09618568420410156
1765443388.6181366,6,0.9999,p9999,0.219146728515625
1765443388.6181366,6,,max,5.06640625
1765443388.6181366,7,0.9,p9000,0.010162353515625
1765443388.6181366,7,0.95,p9500,0.01494598388671875
1765443388.6181366,7,0.99,p9900,0.0375218391418457
1765443388.6181366,7,0.999,p9990,0.10577106475830078
1765443388.6181366,7,0.9999,p9999,0.24760818481445312
1765443388.6181366,7,,max,7.85107421875
1765443388.6181366,8,0.9,p9000,0.010257720947265625
1765443388.6181366,8,0.95,p9500,0.015310287475585938
1765443388.6181366,8,0.99,p9900,0.04205322265625
1765443388.6181366,8,0.999,p9990,0.11842060089111328
1765443388.6181366,8,0.9999,p9999,0.2794971466064453
1765443388.6181366,8,,max,11.6220703125
1765443388.6181366,9,0.9,p9000,0.010471343994140625
1765443388.6181366,9,0.95,p9500,0.016063690185546875
1765443388.6181366,9,0.99,p9900,0.044297218322753906
1765443388.6181366,9,0.999,p9990,0.13153743743896484
1765443388.6181366,9,0.9999,p9999,0.2983512878417969
1765443388.6181366,9,,max,7.7734375
1765443388.6181366,10,0.9,p9000,0.011026382446289062
1765443388.6181366,10,0.95,p9500,0.017152786254882812
1765443388.6181366,10,0.99,p9900,0.04911041259765625
1765443388.6181366,10,0.999,p9990,0.14508438110351562
1765443388.6181366,10,0.9999,p9999,0.4910774230957031
1765443388.6181366,10,,max,5.4462890625
1765443388.6181366,11,0.9,p9000,0.011327743530273438
1765443388.6181366,11,0.95,p9500,0.01837158203125
1765443388.6181366,11,0.99,p9900,0.054390907287597656
1765443388.6181366,11,0.999,p9990,0.15328407287597656
1765443388.6181366,11,0.9999,p9999,0.3715400695800781
1765443388.6181366,11,,max,6.63671875
1765443388.6181366,12,0.9,p9000,0.010671615600585938
1765443388.6181366,12,0.95,p9500,0.016880035400390625
1765443388.6181366,12,0.99,p9900,0.052628517150878906
1765443388.6181366,12,0.999,p9990,0.1565380096435547
1765443388.6181366,12,0.9999,p9999,0.362030029296875
1765443388.6181366,12,,max,4.6220703125
1765443388.6181366,13,0.9,p9000,0.011167526245117188
1765443388.6181366,13,0.95,p9500,0.018383026123046875
1765443388.6181366,13,0.99,p9900,0.05834197998046875
1765443388.6181366,13,0.999,p9990,0.1712779998779297
1765443388.6181366,13,0.9999,p9999,0.44979095458984375
1765443388.6181366,13,,max,6.5869140625
1765443388.6181366,14,0.9,p9000,0.011247634887695312
1765443388.6181366,14,0.95,p9500,0.018520355224609375
1765443388.6181366,14,0.99,p9900,0.0626983642578125
1765443388.6181366,14,0.999,p9990,0.18378448486328125
1765443388.6181366,14,0.9999,p9999,0.4178123474121094
1765443388.6181366,14,,max,6.6865234375
1765443388.6181366,15,0.9,p9000,0.0125579833984375
1765443388.6181366,15,0.95,p9500,0.021327972412109375
1765443388.6181366,15,0.99,p9900,0.07454776763916016
1765443388.6181366,15,0.999,p9990,0.2464447021484375
1765443388.6181366,15,0.9999,p9999,0.5407676696777344
1765443388.6181366,15,,max,8.2158203125
1765443388.6181366,16,0.9,p9000,0.01346588134765625
1765443388.6181366,16,0.95,p9500,0.023487091064453125
1765443388.6181366,16,0.99,p9900,0.08014106750488281
1765443388.6181366,16,0.999,p9990,0.25656890869140625
1765443388.6181366,16,0.9999,p9999,1.3535614013671875
1765443388.6181366,16,,max,18.4453125
1765443388.6181366,17,0.9,p9000,0.011632919311523438
1765443388.6181366,17,0.95,p9500,0.02133941650390625
1765443388.6181366,17,0.99,p9900,0.0789947509765625
1765443388.6181366,17,0.999,p9990,0.2512950897216797
1765443388.6181366,17,0.9999,p9999,0.7852401733398438
1765443388.6181366,17,,max,9.0732421875
1765443388.6181366,18,0.9,p9000,0.012348175048828125
1765443388.6181366,18,0.95,p9500,0.023632049560546875
1765443388.6181366,18,0.99,p9900,0.0882415771484375
1765443388.6181366,18,0.999,p9990,0.2716999053955078
1765443388.6181366,18,0.9999,p9999,0.7323074340820312
1765443388.6181366,18,,max,30.1796875
1765443388.6181366,19,0.9,p9000,0.01348876953125
1765443388.6181366,19,0.95,p9500,0.025432586669921875
1765443388.6181366,19,0.99,p9900,0.0912017822265625
1765443388.6181366,19,0.999,p9990,0.29300689697265625
1765443388.6181366,19,0.9999,p9999,1.48394775390625
1765443388.6181366,19,,max,15.91796875
1765443388.6181366,20,0.9,p9000,0.0143280029296875
1765443388.6181366,20,0.95,p9500,0.026744842529296875
1765443388.6181366,20,0.99,p9900,0.09431648254394531
1765443388.6181366,20,0.999,p9990,0.28719520568847656
1765443388.6181366,20,0.9999,p9999,0.7581405639648438
1765443388.6181366,20,,max,7.5361328125
1765443388.6181366,21,0.9,p9000,0.01531219482421875
1765443388.6181366,21,0.95,p9500,0.028463363647460938
1765443388.6181366,21,0.99,p9900,0.0970458984375
1765443388.6181366,21,0.999,p9990,0.2885932922363281
1765443388.6181366,21,0.9999,p9999,0.81512451171875
1765443388.6181366,21,,max,11.443359375
1765443388.6181366,22,0.9,p9000,0.015848159790039062
1765443388.6181366,22,0.95,p9500,0.02878570556640625
1765443388.6181366,22,0.99,p9900,0.09765815734863281
1765443388.6181366,22,0.999,p9990,0.2969627380371094
1765443388.6181366,22,0.9999,p9999,0.810302734375
1765443388.6181366,22,,max,12.076171875
1765443388.6181366,23,0.9,p9000,0.015882492065429688
1765443388.6181366,23,0.95,p9500,0.028621673583984375
1765443388.6181366,23,0.99,p9900,0.0991973876953125
1765443388.6181366,23,0.999,p9990,0.3274269104003906
1765443388.6181366,23,0.9999,p9999,0.8569107055664062
1765443388.6181366,23,,max,12.2734375
1765443388.6181366,24,0.9,p9000,0.015960693359375
1765443388.6181366,24,0.95,p9500,0.029109954833984375
1765443388.6181366,24,0.99,p9900,0.100189208984375
1765443388.6181366,24,0.999,p9990,0.30477333068847656
1765443388.6181366,24,0.9999,p9999,0.827972412109375
1765443388.6181366,24,,max,12.857421875
1765443388.6181366,25,0.9,p9000,0.017910003662109375
1765443388.6181366,25,0.95,p9500,0.0332794189453125
1765443388.6181366,25,0.99,p9900,0.1144561767578125
1765443388.6181366,25,0.999,p9990,0.3521156311035156
1765443388.6181366,25,0.9999,p9999,0.9264602661132812
1765443388.6181366,25,,max,15.43359375
1765443388.6181366,26,0.9,p9000,0.02057647705078125
1765443388.6181366,26,0.95,p9500,0.03844451904296875
1765443388.6181366,26,0.99,p9900,0.1299896240234375
1765443388.6181366,26,0.999,p9990,0.3737068176269531
1765443388.6181366,26,0.9999,p9999,0.89013671875
1765443388.6181366,26,,max,12.5439453125
1765443388.6181366,27,0.9,p9000,0.023281097412109375
1765443388.6181366,27,0.95,p9500,0.04496002197265625
1765443388.6181366,27,0.99,p9900,0.16107177734375
1765443388.6181366,27,0.999,p9990,0.47519683837890625
1765443388.6181366,27,0.9999,p9999,1.3809661865234375
1765443388.6181366,27,,max,15.421875
1765443388.6181366,28,0.9,p9000,0.027690887451171875
1765443388.6181366,28,0.95,p9500,0.0552520751953125
1765443388.6181366,28,0.99,p9900,0.21033096313476562
1765443388.6181366,28,0.999,p9990,0.5872573852539062
1765443388.6181366,28,0.9999,p9999,1.1537094116210938
1765443388.6181366,28,,max,14.388671875
1765443388.6181366,29,0.9,p9000,0.03441619873046875
1765443388.6181366,29,0.95,p9500,0.07097625732421875
1765443388.6181366,29,0.99,p9900,0.31751251220703125
1765443388.6181366,29,0.999,p9990,0.7412872314453125
1765443388.6181366,29,0.9999,p9999,1.857147216796875
1765443388.6181366,29,,max,38.6328125
1765443388.6181366,30,0.9,p9000,0.0645751953125
1765443388.6181366,30,0.95,p9500,0.1375274658203125
1765443388.6181366,30,0.99,p9900,0.54107666015625
1765443388.6181366,30,0.999,p9990,1.508514404296875
1765443388.6181366,30,0.9999,p9999,25.302734375
1765443388.6181366,30,,max,3144.25
1765443388.6181366,31,0.9,p9000,0.46392822265625
1765443388.6181366,31,0.95,p9500,0.80450439453125
1765443388.6181366,31,0.99,p9900,2.79986572265625
1765443388.6181366,31,0.999,p9990,10.29498291015625
1765443388.6181366,31,0.9999,p9999,22.66455078125
1765443388.6181366,31,,max,72.3125
1765444612.0382957,0,0.9,p9000,0.003032207489013672
1765444612.0382957,0,0.95,p9500,0.004680156707763672
1765444612.0382957,0,0.99,p9900,0.015486001968383789
1765444612.0382957,0,0.999,p9990,0.1227579116821289
1765444612.0382957,0,0.9999,p9999,1.2601776123046875
1765444612.0382957,0,,max,2.203125
1765444612.0382957,1,0.9,p9000,0.013906478881835938
1765444612.0382957,1,0.95,p9500,0.021755218505859375
1765444612.0382957,1,0.99,p9900,0.05867767333984375
1765444612.0382957,1,0.999,p9990,0.32964324951171875
1765444612.0382957,1,0.9999,p9999,44.72119140625
1765444612.0382957,1,,max,1640.5
1765444612.0382957,2,0.9,p9000,0.0029954910278320312
1765444612.0382957,2,0.95,p9500,0.00567626953125
1765444612.0382957,2,0.99,p9900,0.0198211669921875
1765444612.0382957,2,0.999,p9990,0.07970714569091797
1765444612.0382957,2,0.9999,p9999,0.34311676025390625
1765444612.0382957,2,,max,4.625
1765444612.0382957,3,0.9,p9000,0.005360603332519531
1765444612.0382957,3,0.95,p9500,0.009462356567382812
1765444612.0382957,3,0.99,p9900,0.025894641876220703
1765444612.0382957,3,0.999,p9990,0.06725788116455078
1765444612.0382957,3,0.9999,p9999,0.16639328002929688
1765444612.0382957,3,,max,1.88525390625
1765444612.0382957,4,0.9,p9000,0.010898590087890625
1765444612.0382957,4,0.95,p9500,0.01795196533203125
1765444612.0382957,4,0.99,p9900,0.0456085205078125
1765444612.0382957,4,0.999,p9990,0.1228322982788086
1765444612.0382957,4,0.9999,p9999,5.0179443359375
1765444612.0382957,4,,max,11.470703125
1765444612.0382957,5,0.9,p9000,0.010393142700195312
1765444612.0382957,5,0.95,p9500,0.016481399536132812
1765444612.0382957,5,0.99,p9900,0.04093170166015625
1765444612.0382957,5,0.999,p9990,0.09917926788330078
1765444612.0382957,5,0.9999,p9999,0.23529052734375
1765444612.0382957,5,,max,2.857421875
1765444612.0382957,6,0.9,p9000,0.01026153564453125
1765444612.0382957,6,0.95,p9500,0.017070770263671875
1765444612.0382957,6,0.99,p9900,0.048958778381347656
1765444612.0382957,6,0.999,p9990,0.12866592407226562
1765444612.0382957,6,0.9999,p9999,0.3010406494140625
1765444612.0382957,6,,max,5.4765625
1765444612.0382957,7,0.9,p9000,0.011877059936523438
1765444612.0382957,7,0.95,p9500,0.019474029541015625
1765444612.0382957,7,0.99,p9900,0.05686187744140625
1765444612.0382957,7,0.999,p9990,0.13961219787597656
1765444612.0382957,7,0.9999,p9999,0.3473625183105469
1765444612.0382957,7,,max,7.9267578125
1765444612.0382957,8,0.9,p9000,0.012117385864257812
1765444612.0382957,8,0.95,p9500,0.020687103271484375
1765444612.0382957,8,0.99,p9900,0.0632781982421875
1765444612.0382957,8,0.999,p9990,0.15462112426757812
1765444612.0382957,8,0.9999,p9999,0.3555564880371094
1765444612.0382957,8,,max,10.9755859375
1765444612.0382957,9,0.9,p9000,0.0125885009765625
1765444612.0382957,9,0.95,p9500,0.022014617919921875
1765444612.0382957,9,0.99,p9900,0.0678863525390625
1765444612.0382957,9,0.999,p9990,0.1703510284423828
1765444612.0382957,9,0.9999,p9999,0.38177490234375
1765444612.0382957,9,,max,6.9169921875
1765444612.0382957,10,0.9,p9000,0.013250350952148438
1765444612.0382957,10,0.95,p9500,0.024255752563476562
1765444612.0382957,10,0.99,p9900,0.073394775390625
1765444612.0382957,10,0.999,p9990,0.19066238403320312
1765444612.0382957,10,0.9999,p9999,0.5123825073242188
1765444612.0382957,10,,max,3.03857421875
1765444612.0382957,11,0.9,p9000,0.014078140258789062
1765444612.0382957,11,0.95,p9500,0.025753021240234375
1765444612.0382957,11,0.99,p9900,0.0791778564453125
1765444612.0382957,11,0.999,p9990,0.19078445434570312
1765444612.0382957,11,0.9999,p9999,0.4098625183105469
1765444612.0382957,11,,max,6.7392578125
1765444612.0382957,12,0.9,p9000,0.01322174072265625
1765444612.0382957,12,0.95,p9500,0.0247344970703125
1765444612.0382957,12,0.99,p9900,0.0813140869140625
1765444612.0382957,12,0.999,p9990,0.20137977600097656
1765444612.0382957,12,0.9999,p9999,0.45886993408203125
1765444612.0382957,12,,max,4.0712890625
1765444612.0382957,13,0.9,p9000,0.014089584350585938
1765444612.0382957,13,0.95,p9500,0.0276336669921875
1765444612.0382957,13,0.99,p9900,0.0877838134765625
1765444612.0382957,13,0.999,p9990,0.22683143615722656
1765444612.0382957,13,0.9999,p9999,0.5468978881835938
1765444612.0382957,13,,max,6.3837890625
1765444612.0382957,14,0.9,p9000,0.014251708984375
1765444612.0382957,14,0.95,p9500,0.028629302978515625
1765444612.0382957,14,0.99,p9900,0.093231201171875
1765444612.0382957,14,0.999,p9990,0.23732376098632812
1765444612.0382957,14,0.9999,p9999,0.5616302490234375
1765444612.0382957,14,,max,7.2919921875
1765444612.0382957,15,0.9,p9000,0.016210556030273438
1765444612.0382957,15,0.95,p9500,0.032848358154296875
1765444612.0382957,15,0.99,p9900,0.1064605712890625
1765444612.0382957,15,0.999,p9990,0.2916755676269531
1765444612.0382957,15,0.9999,p9999,0.6791610717773438
1765444612.0382957,15,,max,7.8671875
1765444612.0382957,16,0.9,p9000,0.017688751220703125
1765444612.0382957,16,0.95,p9500,0.03701019287109375
1765444612.0382957,16,0.99,p9900,0.119293212890625
1765444612.0382957,16,0.999,p9990,0.34453582763671875
1765444612.0382957,16,0.9999,p9999,1.6062164306640625
1765444612.0382957,16,,max,18.40234375
1765444612.0382957,17,0.9,p9000,0.016065597534179688
1765444612.0382957,17,0.95,p9500,0.03606414794921875
1765444612.0382957,17,0.99,p9900,0.12199592590332031
1765444612.0382957,17,0.999,p9990,0.3275642395019531
1765444612.0382957,17,0.9999,p9999,0.9003067016601562
1765444612.0382957,17,,max,12.845703125
1765444612.0382957,18,0.9,p9000,0.017383575439453125
1765444612.0382957,18,0.95,p9500,0.04016876220703125
1765444612.0382957,18,0.99,p9900,0.1314697265625
1765444612.0382957,18,0.999,p9990,0.36405181884765625
1765444612.0382957,18,0.9999,p9999,0.9593276977539062
1765444612.0382957,18,,max,32.21875
1765444612.0382957,19,0.9,p9000,0.01891326904296875
1765444612.0382957,19,0.95,p9500,0.04206085205078125
1765444612.0382957,19,0.99,p9900,0.137451171875
1765444612.0382957,19,0.999,p9990,0.3898200988769531
1765444612.0382957,19,0.9999,p9999,1.83740234375
1765444612.0382957,19,,max,15.767578125
1765444612.0382957,20,0.9,p9000,0.020236968994140625
1765444612.0382957,20,0.95,p9500,0.04486846923828125
1765444612.0382957,20,0.99,p9900,0.145477294921875
1765444612.0382957,20,0.999,p9990,0.41056060791015625
1765444612.0382957,20,0.9999,p9999,1.1333694458007812
1765444612.0382957,20,,max,12.568359375
1765444612.0382957,21,0.9,p9000,0.021663665771484375
1765444612.0382957,21,0.95,p9500,0.04682159423828125
1765444612.0382957,21,0.99,p9900,0.15045166015625
1765444612.0382957,21,0.999,p9990,0.42032623291015625
1765444612.0382957,21,0.9999,p9999,1.1089324951171875
1765444612.0382957,21,,max,12.341796875
1765444612.0382957,22,0.9,p9000,0.0222930908203125
1765444612.0382957,22,0.95,p9500,0.047084808349609375
1765444612.0382957,22,0.99,p9900,0.157073974609375
1765444612.0382957,22,0.999,p9990,0.4442634582519531
1765444612.0382957,22,0.9999,p9999,1.1480178833007812
1765444612.0382957,22,,max,11.826171875
1765444612.0382957,23,0.9,p9000,0.0223388671875
1765444612.0382957,23,0.95,p9500,0.0476226806640625
1765444612.0382957,23,0.99,p9900,0.161773681640625
1765444612.0382957,23,0.999,p9990,0.4850502014160156
1765444612.0382957,23,0.9999,p9999,1.201263427734375
1765444612.0382957,23,,max,17.302734375
1765444612.0382957,24,0.9,p9000,0.022800445556640625
1765444612.0382957,24,0.95,p9500,0.04857635498046875
1765444612.0382957,24,0.99,p9900,0.16467666625976562
1765444612.0382957,24,0.999,p9990,0.4835243225097656
1765444612.0382957,24,0.9999,p9999,1.234832763671875
1765444612.0382957,24,,max,21.7109375
1765444612.0382957,25,0.9,p9000,0.0258941650390625
1765444612.0382957,25,0.95,p9500,0.054595947265625
1765444612.0382957,25,0.99,p9900,0.18024063110351562
1765444612.0382957,25,0.999,p9990,0.5374794006347656
1765444612.0382957,25,0.9999,p9999,1.302886962890625
1765444612.0382957,25,,max,20.884765625
1765444612.0382957,26,0.9,p9000,0.030025482177734375
1765444612.0382957,26,0.95,p9500,0.0621795654296875
1765444612.0382957,26,0.99,p9900,0.20120620727539062
1765444612.0382957,26,0.999,p9990,0.5656280517578125
1765444612.0382957,26,0.9999,p9999,1.305572509765625
1765444612.0382957,26,,max,16.8515625
1765444612.0382957,27,0.9,p9000,0.035125732421875
1765444612.0382957,27,0.95,p9500,0.0731964111328125
1765444612.0382957,27,0.99,p9900,0.23770523071289062
1765444612.0382957,27,0.999,p9990,0.630615234375
1765444612.0382957,27,0.9999,p9999,1.5650177001953125
1765444612.0382957,27,,max,19.337890625
1765444612.0382957,28,0.9,p9000,0.0423126220703125
1765444612.0382957,28,0.95,p9500,0.088958740234375
1765444612.0382957,28,0.99,p9900,0.304931640625
1765444612.0382957,28,0.999,p9990,0.7253952026367188
1765444612.0382957,28,0.9999,p9999,1.572357177734375
1765444612.0382957,28,,max,17.970703125
1765444612.0382957,29,0.9,p9000,0.0535888671875
1765444612.0382957,29,0.95,p9500,0.1148834228515625
1765444612.0382957,29,0.99,p9900,0.41571044921875
1765444612.0382957,29,0.999,p9990,0.8652877807617188
1765444612.0382957,29,0.9999,p9999,1.9753875732421875
1765444612.0382957,29,,max,44.71875
1765444612.0382957,30,0.9,p9000,0.100341796875
1765444612.0382957,30,0.95,p9500,0.211822509765625
1765444612.0382957,30,0.99,p9900,0.6219482421875
1765444612.0382957,30,0.999,p9990,1.777557373046875
1765444612.0382957,30,0.9999,p9999,12.482666015625
1765444612.0382957,30,,max,3665.0
1765444612.0382957,31,0.9,p9000,0.5299072265625
1765444612.0382957,31,0.95,p9500,0.88330078125
1765444612.0382957,31,0.99,p9900,3.18212890625
1765444612.0382957,31,0.999,p9990,11.448486328125
1765444612.0382957,31,0.9999,p9999,25.360595703125
1765444612.0382957,31,,max,58.8203125
1765444824.1231446,0,0.9,p9000,0.003032207489013672
1765444824.1231446,0,0.95,p9500,0.004680156707763672
1765444824.1231446,0,0.99,p9900,0.015486001968383789
1765444824.1231446,0,0.999,p9990,0.1227579116821289
1765444824.1231446,0,0.9999,p9999,1.2601776123046875
1765444824.1231446,0,,max,2.203125
1765444824.1231446,1,0.9,p9000,0.013906478881835938
1765444824.1231446,1,0.95,p9500,0.021755218505859375
1765444824.1231446,1,0.99,p9900,0.05867767333984375
1765444824.1231446,1,0.999,p9990,0.32964324951171875
1765444824.1231446,1,0.9999,p9999,44.72119140625
1765444824.1231446,1,,max,1640.5
1765444824.1231446,2,0.9,p9000,0.0029954910278320312
1765444824.1231446,2,0.95,p9500,0.00567626953125
1765444824.1231446,2,0.99,p9900,0.0198211669921875
1765444824.1231446,2,0.999,p9990,0.07970714569091797
1765444824.1231446,2,0.9999,p9999,0.34311676025390625
1765444824.1231446,2,,max,4.625
1765444824.1231446,3,0.9,p9000,0.005360603332519531
1765444824.1231446,3,0.95,p9500,0.009462356567382812
1765444824.1231446,3,0.99,p9900,0.025894641876220703
1765444824.1231446,3,0.999,p9990,0.06725788116455078
1765444824.1231446,3,0.9999,p9999,0.16639328002929688
1765444824.1231446,3,,max,1.88525390625
1765444824.1231446,4,0.9,p9000,0.010898590087890625
1765444824.1231446,4,0.95,p9500,0.01795196533203125
1765444824.1231446,4,0.99,p9900,0.0456085205078125
1765444824.1231446,4,0.999,p9990,0.1228322982788086
1765444824.1231446,4,0.9999,p9999,5.0179443359375
1765444824.1231446,4,,max,11.470703125
1765444824.1231446,5,0.9,p9000,0.010393142700195312
1765444824.1231446,5,0.95,p9500,0.016481399536132812
1765444824.1231446,5,0.99,p9900,0.04093170166015625
1765444824.1231446,5,0.999,p9990,0.09917926788330078
1765444824.1231446,5,0.9999,p9999,0.23529052734375
1765444824.1231446,5,,max,2.857421875
1765444824.1231446,6,0.9,p9000,0.01026153564453125
1765444824.1231446,6,0.95,p9500,0.017070770263671875
1765444824.1231446,6,0.99,p9900,0.048958778381347656
1765444824.1231446,6,0.999,p9990,0.12866592407226562
1765444824.1231446,6,0.9999,p9999,0.3010406494140625
1765444824.1231446,6,,max,5.4765625
1765444824.1231446,7,0.9,p9000,0.011877059936523438
1765444824.1231446,7,0.95,p9500,0.019474029541015625
1765444824.1231446,7,0.99,p9900,0.05686187744140625
1765444824.1231446,7,0.999,p9990,0.13961219787597656
1765444824.1231446,7,0.9999,p9999,0.3473625183105469
1765444824.1231446,7,,max,7.9267578125
1765444824.1231446,8,0.9,p9000,0.012117385864257812
1765444824.1231446,8,0.95,p9500,0.020687103271484375
1765444824.1231446,8,0.99,p9900,0.0632781982421875
1765444824.1231446,8,0.999,p9990,0.15462112426757812
1765444824.1231446,8,0.9999,p9999,0.3555564880371094
1765444824.1231446,8,,max,10.9755859375
1765444824.1231446,9,0.9,p9000,0.0125885009765625
1765444824.1231446,9,0.95,p9500,0.022014617919921875
1765444824.1231446,9,0.99,p9900,0.0678863525390625
